#Parameters = {a_mcp_space=3.85; anode=600; anode_pot=0; anode_thickness=20; back=1; cathode=-200; coax_core=17; coax_length=320; cut_off_set=-10; e_thickness=0.04; elecrode_thickness=1; end_spoil_size=10; insulator_core=57; max_frequency_range=25; mcp_angle=-10; mcp_mid_pot=-2201; mcp_spacing=7.7; mirror=200; number_of_pores=1; o_mcp_space=6.6683956091402; off_set=5; open_area_ratio=0.35241977864696; pix_block=360; pore_gap=8; pore_radius=2.4; pore_size=200; res_block=150; res_length_n=195; res_length_p=6; small_number=0.0008; spoil_thickness=0.5; square_block=237.7; time_step=0.001}
#"Position x"	"pic 2d monitor 2 convert to 1D [Real Part]"
#---------------------------------------------------------
-181.24250345863	-55.966051149880
-150.55961557664	-49.569694965612
-164.72862625960	-73.720162617974
2.2911960968486	52.702689572470
-196.74185023177	-53.695010137744
-155.07612260990	-91.399124357849
-192.31661281083	-6.0436386775109
-225.17482284456	-1.6357922731913
119.00555546163	-39.599239244126
-222.69529290497	-39.276834286284
-164.37827434856	-42.463430872886
-149.82018910814	-22.185637135408
-222.17395599000	-21.128304069862
-168.29557716847	-45.966302423040
-89.751061750576	-38.717331335647
-141.04503497947	-86.734362412244
-208.49276916124	12.753424016410
-197.55422545131	-41.980125388363
-65.657593950164	-94.130184152164
-178.68743452709	-35.508299333742
-233.56630117632	-42.277595639462
-212.71398873068	-53.630996262655
-177.55564476829	-37.352860090323
-240.61833391897	-47.886376705719
-190.55970187765	-74.393312388565
-205.52237401716	-85.858613601886
-222.03290427569	-45.773947931593
-149.49437172618	-59.263547882438
-168.64886856638	-52.281706302892
-230.03909154795	-56.120243243640
-142.49685045797	-68.353314418346
-153.43622362707	-20.731844415423
-200.35632769577	-40.891936805565
-41.630541090853	17.767744793673
-165.44979007449	-67.150052927900
-142.61974138208	-61.892838857602
-179.15864009410	-65.786567574833
-278.10697793029	54.535579693038
-115.11223419802	26.992122002412
-239.91717898753	-56.124896218535
-181.53763085138	-58.696590713225
-247.36960767768	-21.275953258737
-136.21165999211	-50.148693844676
-130.13591524214	-36.731122236233
-181.44937348552	12.393385986797
-205.15940559562	1.6807005067676
-207.24472415168	-48.872279876377
-158.92858209554	-74.289957410656
-133.73183901422	21.202040443313
-225.43885279447	2.4173648398573
-229.05762307346	-18.833410649677
-102.04540740233	-66.298183810431
-63.711217080709	-23.375707314699
-168.57423179317	44.588174205273
-143.90084834304	-69.307912781369
-135.58100908995	-100.71015276481
1.0484507129149	-9.9200860859128
-236.99643497821	-16.038287867559
-197.84887263086	-19.610759409261
-195.79450599849	-39.680842746748
-91.421563411132	65.220723627135
-178.47206618171	-57.943132560467
-104.44760846440	-103.90626994194
-111.56587424921	-79.075864050537
-161.76710778382	-71.456219302490
-171.11429770012	-67.334069171920
-209.62441340089	10.847506928258
-215.76618019026	-36.651621485362
-235.59210239910	-17.286974980380
-144.81958351098	-97.298543551005
-110.88736937381	-77.454373240471
-208.73997709714	-1.9586823327700
-91.767949925270	18.114220438292
-160.77687905636	-50.708491471596
-155.08956857957	-23.893524485175
-202.50397210475	-50.864840886788
-106.98139521992	-73.977302236017
-146.21172158513	26.104748030775
-142.11749657988	-53.907511755824
-207.20614702441	-42.979601857951
-4.1343669181515	-41.921044612536
-182.72831221111	36.900895793224
-168.61275071278	-66.851469455287
-232.68228687812	-21.991128960508
-191.49335275870	-39.979531720746
-182.63144011144	-39.333168388112
106.63855209714	1.2264334827705
-197.72625819314	-49.132482672576
-197.17654504348	-51.506558520487
-143.06948287412	-25.506697056699
-223.75849948730	-20.606323232641
-27.178713935427	-3.0379594591068
-219.46687775198	-34.671669709496
-199.31957649533	-41.192422941094
-122.27489787620	34.457087167539
-214.12318164948	-62.637191149406
-223.54749671649	8.6325717347791
-162.35967632383	-47.120989620453
-161.75313794520	-15.195651940303
-202.83547928557	-0.16116555912049
-211.11565001775	-58.111669204663
-244.03372663073	-28.574268071679
-105.96939682728	-69.919413363095
-207.78855832759	-35.052853490924
-99.841294286307	-74.155606853310
-236.16448743269	-42.585674236761
-161.85030108318	-27.966987545369
-145.61384159606	-90.782668848988
-243.00282530021	-1.6686778963049
-221.94854682311	-13.777234016743
-190.91808644589	-53.356990974862
-112.14202822885	-48.716694436734
-129.93646669202	-123.37457155809
-165.47061386518	-70.667490945198
-209.04217672069	-40.419552533422
-183.39141388424	-55.003580200719
-218.79719861317	-22.386053387891
-179.82826102525	-59.109686844749
-242.67694971059	-43.264881242067
-246.49195256643	-19.368155335542
95.106843218673	66.101922129746
-148.56945199426	-69.436493504327
-232.22752497531	-3.4029476410069
-207.99088815693	19.448474631645
-187.37121718004	-75.947311415803
-153.35681382567	53.851559641771
-13.990763363836	14.331711099658
-196.12416508608	-34.528457035776
-146.41317829955	-63.879095250741
-188.37730749510	-37.176789192017
-208.81101954728	-48.046287702164
-233.21894695982	-23.201368094306
-195.30019199010	-66.143184085377
-168.48370432854	-48.278372560162
-197.56036635954	-25.517225367366
-201.90645591356	63.471918110736
-221.57198691275	-29.031758458586
-234.34075410478	-28.876283977297
-66.842076194007	-63.639898144174
-147.02673070133	1.3544413377531
-234.30855071638	-0.061011910190700
-200.95551735722	-38.418969779741
-213.65370776039	-41.289553337265
-121.03441258660	-107.47517808340
-178.61901142169	-26.025792976725
-120.52289093845	36.171426472720
-188.02317208611	6.8717727117473
-187.51806055661	15.703672033851
-130.21066843066	-67.378270614427
-163.06914039887	-29.413951779134
-220.21730546840	-26.871124646277
-174.35518384446	-44.900032662554
-147.29797840118	-55.458887800342
-164.63450447191	-72.233655373566
-234.35475304723	-18.672351870919
-185.16615091357	-57.066463341471
-126.36510655284	-78.537203080487
-107.87201608764	-68.179127993062
-220.32429114915	-56.055327149807
-104.75290764589	-138.76505545341
-240.91839441098	-0.36135119785286
-182.69127758685	-24.486776965205
-228.76444563735	-50.465103413444
-162.78294788208	-62.702602008358
-190.20117179025	-65.255735535175
-39.842772821430	55.969336244743
-145.22716810461	-27.317282729200
45.698856411036	-59.716967371060
-172.92692791671	46.892739192117
-223.16757531371	-15.577472368022
-227.86291083321	-85.919331468176
-215.33193648793	-24.618966563139
-272.74727472104	-12.814236470149
-160.05508950911	-64.775689679664
-133.21921869647	-90.262983576395
-189.07777848654	-23.521977709606
-108.94666775130	-24.396689696005
-164.77949975524	-24.678165573278
-176.22842278797	-78.736215073150
-164.00005551986	19.047043679166
-166.05795826763	20.628251149901
-231.25812003855	4.0407885535387
-155.14707774855	-65.542961237952
-246.42396601848	-9.9049275377183
-207.13117555715	-0.70531524443140
-198.86568770744	-34.371667425148
-162.12991613429	-37.439560401253
-152.82617823686	29.448887289618
-251.44798564725	12.549967323139
-133.12874943949	-167.37519763410
-37.128287658561	-57.968685723608
-224.35546270572	-28.485679649748
-221.03331866674	-15.790739780641
-155.63260240015	-74.296767706983
-221.89415176399	-64.521096646786
-85.001549450681	-82.059050328098
-223.48477796186	-44.068452552892
-166.07806901448	-18.271341104992
-155.68976232316	-74.327472248115
-171.85547039844	-29.790277039865
-259.83768864535	-54.937085224083
-133.00088176038	-74.920433689840
-82.817066868301	-16.290558050969
-142.20204320736	-51.805720431730
-154.77088163607	-38.850565033499
-149.94826051407	35.428263799986
-193.74361727387	-26.817842808669
11.710953913280	21.900741558056
-182.44385137223	-32.685664336896
-250.22940826602	-49.053091061069
-156.46865358576	38.237292756094
-210.86745255161	31.458894227399
-218.84424495511	15.231584256981
-202.45686755516	12.770031389664
-77.735894592479	-55.301465181401
-242.12140124291	25.968814952648
-156.78588533774	-53.735599067295
-156.34366718587	-44.492491724668
-122.23508383613	-41.037888877327
-35.871922591468	-45.185719500296
-167.11153148208	-21.928217392997
-121.21373583795	-17.871090676636
-219.31521769147	-74.740237323567
-195.41148503777	-27.383010092308
-162.02850383706	-68.448724050541
-191.91356841475	-36.226691008778
-199.74113092758	-5.7689949244377
-152.26769028231	-43.753072532127
-257.92268570512	-0.31828403734835
-174.01708464604	-46.551940613426
-171.97530542035	17.301012121607
-244.98929269612	14.673165424028
-131.80187670514	-19.738698028959
-192.62939167675	-41.651568608359
-173.12652198598	-43.385527533246
-167.95324336272	26.360368792666
-256.96653756313	-38.262078305706
-67.579392634798	-79.455705417786
-148.15304894000	10.999931873812
-134.17239824776	-62.482082284987
-166.80400585756	-7.1096160354500
-180.10841449723	-85.506835603155
-220.38636961952	45.894419599790
-180.20728020929	40.166985854739
-184.90786897019	-69.878995418549
-194.80023183860	-12.474739378376
-209.97811225243	-30.154204068822
-144.96206131298	-38.470330764539
-184.42036525812	16.126889022416
-218.17497326993	-21.774774722871
-164.19983876403	-43.445634219097
-247.60805536061	-7.7173845056677
-99.077049526386	-29.291713872226
-192.71353085060	-8.0076097219717
-180.80243899021	-55.257733038161
-196.32246403489	102.24724246655
-189.17024135590	-75.096540967934
-139.81285155751	10.905173439824
2.9225016078271	-65.642765548546
-234.05753017869	-7.4271433732065
-243.33741748706	19.671646441566
-152.98945072573	-61.752056353726
-144.11764277611	-69.386594987009
-50.732796808006	-75.951116741635
-155.03921895288	-10.600897439872
-187.93703929987	-46.730929170735
-163.90498785768	-67.385626607574
-214.87030608114	-43.480809836183
57.364475651411	76.281190558802
-164.04787311330	-33.912048820639
-241.88705720007	-36.089168133913
-141.79211575538	15.203860129986
-55.647029512329	87.095213530119
-253.64020257257	-40.591079596197
-253.05204326287	-42.459490941837
-202.78741430957	-9.5219929789892
-135.27736882679	-51.630802772706
-101.85877908953	-78.585886512883
-250.75158919208	-36.115452530794
-216.49331029039	-74.118433985859
-88.285443780478	33.544369216543
-193.85963969398	-91.963411250617
-206.24916942325	9.9290264188312
-214.41935678013	-50.043290684698
-150.07148613222	-30.738745408598
-194.95232845657	-6.0638981267402
-97.648815426510	-96.233503427356
-133.31114314497	-66.422886447981
-224.61620392278	2.4268720153486
-30.153132684063	-114.07279816922
-186.16180750541	-8.7468697529403
-182.21564823762	-56.567925639683
-145.70473285858	-42.651652620407
-203.13613640610	-49.134174332721
-171.56034300569	35.467000998324
-199.24268417526	-50.322345487075
-264.29319404997	-19.534616512828
-180.43677846436	32.675176043995
-215.32346727327	-61.816135712434
-57.433051551925	-71.473710704595
-100.01694317907	-47.803969209781
-186.63947412279	17.135496818810
-150.91999375727	35.341847251402
-224.62454217020	-40.641447412781
-232.14562679641	-32.585758162895
-94.316696049646	-72.805880336091
-101.45163105335	35.626082535600
47.792931582080	-35.590750485426
-227.54544625059	-23.990780391614
-99.022508948110	-83.869847003370
-231.55163216870	29.888049539295
-179.96915266849	-84.475701441988
-206.65032207034	-49.025642510969
-240.20177079365	-29.317761800485
-166.02169489488	-38.464571844088
-177.32488049660	-39.814141928218
-169.99832587317	14.300455404737
-263.08625820093	-16.358993889298
-131.09983410686	-69.759058533236
-229.59009220358	-54.869396990398
-159.38587603159	16.351341400878
-188.62826982513	-28.354832465993
-160.73284496088	28.819562430726
-186.14475266077	-13.242126442492
-122.92161409278	-105.85000563879
-209.38279340044	-59.695572417695
-215.24081239477	-70.114423579071
-240.67025515251	13.138678696123
-11.886203537870	-40.814364183461
-187.17606144492	22.867026927997
-149.34530190658	4.0997069845616
-157.42705727462	-114.85608411021
-171.27400496975	-26.114345018868
-54.627587815048	118.37132478831
5.2944706112612	66.596629039850
-103.32825331716	-60.454614867922
-142.30477972887	12.031862752337
-177.54980945028	-18.801278201863
-211.95753652137	-60.188940551598
-196.84658036567	-14.333672879729
-102.68051846651	10.260659109917
-62.799328588881	54.946049203863
-242.17479221989	-56.099772336893
-181.75529839937	-55.332326155622
-198.53572302964	-34.646709536901
-151.69936523307	-72.006994741969
-8.5627916632802	97.335185273550
-82.810052845161	27.048412448494
-203.60488269944	-32.366020604968
-137.82986206934	3.3741175684554
-189.64632181451	-33.781496313168
-63.266270444728	105.85293057375
-215.14756372198	-72.842369263526
-177.20344476402	-35.461562220007
-129.67758812010	-10.454483344802
-222.79105905909	19.180850358680
-179.10338647198	-60.000838857377
-200.20364900120	-23.448217689292
-67.352200858295	53.646148444386
-50.839073082898	-87.892629380804
-173.30417176709	-58.503566833679
-180.58190471493	-46.896140702302
-177.65512166079	-57.887587900041
-227.71512158215	-28.857459255960
-151.53472486418	-60.749694966944
-195.66119590309	-24.454418962705
-136.35419600178	-66.984546720050
-140.75011131354	-1.8321399011256
-6.9854486355325	-92.843634774908
-252.74761719629	7.7217273428687
-153.06685236283	-3.3616238397371
-271.00811712444	-21.685807951144
-236.60196166020	-56.722823501332
23.035381673253	-1.8184230157203
-103.56824350310	-40.142593206838
-237.86669771653	-30.417084417422
-227.93342941441	-42.717598262243
-261.64477458224	5.1623910621856
-162.76411770377	-42.001851397799
-147.88037515245	-12.992731171835
-36.633817217080	-9.5462955869152
-122.69859143998	-52.096194849582
-187.76618526317	-37.915488064755
-133.38259304874	-61.367500165943
-68.358123826329	-55.090520618251
-265.84989973344	-1.4518694797516
-256.36728969403	-38.075861084508
-148.60639930703	-30.467075703200
-233.51167328656	17.061422113329
-237.43887140881	-20.961033442290
-195.49035641830	-50.041111535393
-143.30742124002	46.121625928208
-113.27604443068	-30.790281016380
-216.36845485773	-11.565540262382
-227.55966347177	1.8358267652729
-228.95455185790	-24.029744963627
-127.77757365256	-5.3469361773750
-144.66054562945	-77.028707892168
-169.18235633057	-20.925819626427
-218.79265841562	16.552716260776
-144.83890845440	-73.663199145812
-106.38056119205	-12.155633157818
-775.09501716122	-873.28010704368
-51.199527661083	17.782502254704
-180.84715702571	-27.637977837003
-152.67057460733	4.1068765312957
-188.79525305238	10.610105164233
-209.70246987417	-54.695050494047
-169.85172987916	27.399761165725
-209.08997976221	20.314551875344
-101.88300802838	-134.62062634062
-260.47442224808	-17.185002434417
-179.03062689584	-40.070728573482
-174.22516248189	2.9368179639278
-174.11589215044	-66.621090809349
-243.56713402085	-58.428755437490
-147.07887021359	-81.999685789924
-218.02727133036	-43.099949834868
-154.34749366250	51.735078159254
-229.78012566455	-23.154787413659
-137.41791190114	-10.710152309912
395.92388202436	309.58410934545
-103.15825784346	-86.588028352708
-203.32372514531	76.675125455949
36.230641853763	-4.9669833970256
-163.99804735556	-56.371281971224
-130.89507410768	-51.044240535703
-176.85108468868	-34.114524169126
-221.32051526569	-12.959314517502
-157.40656817798	-43.723848648369
-274.97048722580	-2.5626072783780
-145.00868564937	-69.026704295538
-173.43589570373	-53.786036005476
-177.89518460631	-58.945286582457
-252.76630185544	-60.524096625159
-121.23701890232	-4.5153019527788
-14.440898667090	-25.670338800410
-214.30206834339	-32.933825423243
-180.73216779157	-46.834018576192
-105.60105147306	41.397550376132
-16.173891708604	-78.324308560695
-129.49660595041	-61.587037635036
-160.88628035504	-50.747563363984
-164.50438124593	-47.383480705321
-138.99058103561	33.401447581127
-156.01824270561	-21.381893020589
-137.71526573692	-62.875362345949
-122.19774362165	-66.644352045842
-232.59736190084	-33.918913686648
-178.57988132164	-34.045289794449
-174.98318629805	27.615056751529
-227.37949620932	-53.399689932121
-138.95035954192	-22.530528440257
-249.81168098748	-5.9193775996391
-217.57140348200	6.3280940594268
-220.99789930508	-51.478851673892
-192.55353254266	-67.423672589939
-46.510187530657	91.167472419329
-193.43095482327	-77.983815572225
-45.838394726161	-56.823053455446
-121.20011524530	5.6471239986422
-218.79389532842	-32.576506782789
-198.28042422887	-42.118488636334
-265.87597676553	5.2459031394392
-18.432074284647	-96.713651146274
-171.12521163654	-43.672953324858
-129.12906822748	-95.044779300224
-116.97627633112	30.682185752085
-237.76172020007	-34.969307307620
-236.10428615939	-32.442367228214
-129.88179514650	-77.971380960662
-24.676890461706	32.756161090219
-151.14547568373	-39.033515349729
-126.29701814149	-94.741510110907
-223.47562480718	-11.514095604070
2.5531992378092	-216.33331198245
-171.31509957835	-39.444894355256
-231.66484606918	-24.242759536719
-152.86104462575	-55.721062381053
-235.31306942459	13.543341992772
-178.88612637762	-63.538027461618
-17.746715457179	36.678156902781
-188.36390518118	-30.423285352299
-257.41802528501	-36.964698665542
-231.80662537925	-54.038580856286
-167.07683971617	-26.963907657773
-233.85690292344	-26.124771466129
-205.23273269646	-55.072032409953
-178.05605602916	-56.768985814415
-200.84921561647	-3.9972874219529
-236.03945737705	-67.596476583276
68.681729317177	136.44852151629
-124.46865730453	-89.177250629291
-162.99416893162	-64.921332523227
-212.71707373671	-28.375659894664
-195.24914387148	-67.548302467912
-177.05508798827	-33.257296308875
-185.94400899019	-64.154439314734
-113.73202141840	-56.341912568314
-170.60949176084	-47.656543756602
-137.23695883527	-52.161678468110
-217.21443044953	-33.900527341757
-110.58944073739	-55.297157814493
27.553865947994	-202.59844313841
-212.53273007460	-28.545038730954
-182.68477288075	-19.547214833438
-238.12937433831	-59.245474403724
-139.11869609729	-94.670293037780
-138.47407535650	-86.399915744550
-212.65131363180	59.693342336686
-130.13961142860	-66.985689045396
-106.50214244379	39.447284507332
-103.25503535569	-24.714203391341
-152.03653310891	-85.875639342703
-157.10724983364	-5.3716034926765
-171.25745944213	-40.059050661512
-123.14156629145	33.610933314776
-40.152077417588	26.965240977006
-67.261666117702	-26.592979338602
39.774800825398	114.94257341838
-225.07525864057	-62.804348999634
-171.31498316303	-55.839551350800
-46.097185986582	-120.23223825963
-83.810948126484	-15.263640307239
-229.85010582488	-53.458501497516
-208.92308384646	-8.2167316577397
-134.35163418762	-62.104052631185
-202.99635070842	-19.995210095658
-185.92088599689	-80.550678831059
-152.99711958505	-71.831629611552
-145.60154522769	-85.906569438521
-185.46162755229	-77.200405939948
-165.38563068025	-64.457170083188
-159.15237599984	-62.928877014201
-108.86027303059	-67.900924477726
-111.04787699878	-30.464525480056
-183.12230531592	-92.708731244784
-197.74911925197	-63.994884840213
-242.20500199590	-40.561073546996
-215.41195746977	-60.066031437600
-73.625429649837	-54.138388804859
-146.80245658383	-83.572951552924
-190.94519666396	-38.238271372393
-193.67887580302	-77.519063779619
-192.59590771981	22.951637220103
-177.71648708731	32.894513424253
26.521789550316	14.702815860801
-85.694053268526	-49.512407713337
-133.12042574398	-38.265454350039
-146.03773888666	-90.545778220985
-207.39936735481	-58.683610404842
-129.26998897456	-72.581278800499
-187.37495702226	-2.6821071514860
-162.81747957692	-64.069550717249
-179.58511307370	22.906435333425
-211.30513050593	-42.673585994635
-155.27762298007	22.795102267992
-181.19736341760	2.3620480078535
-157.76554937474	-12.265093573660
-239.03192777652	6.9391990109580
-205.95634123310	-22.567097403225
-146.56304847449	-70.320566010196
-170.83699640352	-52.149516704958
-41.832583519863	-111.13774962723
-156.31892892998	-4.0650361370354
-87.976331997197	41.445571696386
-200.88633755222	-9.5505129138473
-137.10331404582	10.669377843442
-145.98795678467	-74.356241384521
-74.454786954448	-63.688828959130
-160.77834879979	-13.895959455113
-87.976302893367	-109.97141362168
-132.70565250423	-21.185091100051
-202.27726781741	-74.894429417327
-233.00701286644	-26.730420358945
-173.93720918335	-70.669557317160
-36.083329177927	-118.25525871245
-190.77485194430	-57.941455452237
-134.33344429359	-45.190041419119
-33.736414479790	-114.37964712968
-237.23045887891	-49.844456952997
109.73284952343	229.45579257794
-223.87634089682	10.940973879769
-144.53870244324	24.138342268998
-199.95492766611	-15.222082765831
-208.69853324257	-3.1119013783609
-163.19562564604	53.567109716823
-114.84633432701	28.605281841010
-180.76995911542	10.107541129401
-183.24170378037	-54.208685469348
-152.82732783817	-94.390292360913
-221.00732894614	-41.117487853626
-163.42930030078	-43.950647523161
-131.91957259551	-37.947425880702
-110.87388702435	-55.808617617004
-108.38046728168	-51.435559726087
-87.898093624972	-113.55645256117
-191.02623627987	-63.261621107813
-213.88275490608	-40.021950553637
-126.54961028602	-73.529692599550
-107.25566971814	-75.980671681464
-97.774180176202	15.722574971733
-134.01910837274	-60.546390159288
-233.05155627895	-51.528579206206
-230.66588619258	-34.440221497789
-215.58442676905	-67.470151407179
-203.34792498033	-56.165361456806
-164.50355178677	-74.101575592067
2.3134625735111	101.57072392758
-203.02378106862	-21.514499167097
-54.924279538682	-78.970857430249
-170.05469999276	-40.813923988026
-158.82175648585	-36.823152186116
-185.56660506874	-11.926647857763
-191.44134421367	-23.762888304191
-162.65478916466	-43.930052925134
-202.56586140022	31.705181754660
-154.72006634809	-93.228220066521
-251.14661548287	9.4920878837001
-195.35467436071	-60.980266425759
-203.86923279148	-33.991967939073
-91.387875727378	-14.371755241882
-233.70272538159	-60.745740483981
-232.43183386512	-60.549642512342
-141.37069229037	5.8116456784774
-142.33319961932	-50.451184506528
-131.21659867465	10.907392606896
-61.302795074880	199.73618327640
-134.63394134305	-16.742875232012
-158.60862913541	-69.961875851732
-84.941282693762	-76.526586781256
-204.28739662748	-28.517693863250
-115.12005585246	37.702553527197
-114.19784277678	23.287988369702
-110.07555440301	-98.500124295242
-212.95202895999	-19.062305000261
-23.480699383072	183.20966046303
-178.83548571263	-78.829143603798
-215.64448252320	-48.898789827945
-174.19352661818	-24.809220121824
-146.83700283058	23.412232621922
-103.80329331383	43.642758100759
-191.18095224258	19.272072677268
-134.62458446156	-56.682307331357
-181.77523452323	-76.575561251957
-113.19290206302	-64.478539570700
-17.147773178294	-27.971527742920
-191.54659821652	-74.526244134176
-198.54673882946	23.918159058667
-22.817086573923	19.033393982681
-63.818180933595	-52.984512876719
-210.13178047724	-37.958172470098
-160.96704348456	-114.78004307719
-196.52771879919	-20.579185729730
-177.99553461373	-54.189815273276
-172.17508866452	-39.440321415896
-206.30603830796	-60.655944253085
-168.19762822706	-51.869046728825
-46.946035581641	-45.297227188712
-128.07342864107	-14.189657122188
-55.552533012815	92.771020717919
-240.82149320748	-1.9271976725577
-74.659328674898	-68.863591877744
-264.22442169860	-7.2227990131069
-138.38842278346	-65.223131969105
-164.66621309519	-68.739675043616
-120.75954873580	-129.97917656321
-241.45249335561	9.1696801973740
-175.54622900207	-30.828927265247
-210.09011834394	-47.691850340925
-70.959853474051	-8.3205477494630
-146.20830188505	-44.141343096271
-28.788301278837	16.772435628809
-199.60364443250	-7.4569320531737
-158.12621859368	-16.489559129695
-266.16419199854	-68.384491896722
-196.65996660478	10.649405339791
-162.60093252640	-29.959262974444
-224.78619939648	-0.38463591067739
-121.31674156990	-62.706450989935
-114.79938257253	-37.375259125838
-135.25961549021	-81.571233749855
-152.58681378327	-88.660046458244
-132.94053496793	-67.610693804454
-154.53835658263	-66.273059928790
-233.30633121077	2.8640495202126
84.169296314940	-75.449257565197
20.891064195894	-97.534932137933
-215.61206085607	7.9102601375780
-138.63197818864	-10.940596439468
-127.52659677062	1.5693856312282
-153.61976693384	-117.64138616854
-172.18521679752	48.604972107569
-248.29429457896	-50.396301958244
-152.29744894896	-78.233126259875
-197.07322644536	-17.512433259981
-43.358682887629	-62.310034991242
-149.81818094384	27.467831387185
-13.533048331738	-17.343534636893
-149.06482829247	-91.360125225037
-168.01695164759	-79.112862295005
-132.60214473121	-71.990180003922
-49.393405788578	-153.02366227843
-236.44459724892	-20.149735064479
-128.83933959529	-65.212865592912
-176.59124569036	-67.505541665014
-103.36083505535	-100.21713387687
-76.656593591906	-117.64439841500
-110.65922444686	-73.374561907258
-265.02803666517	-28.231122996658
-127.98131501768	-6.1024447859381
-161.34865290951	-6.4876244323386
-171.40629643109	-41.951083403546
-72.234288381878	-80.079531471711
-96.215713710990	-63.329636759590
-203.14146240708	-69.464360421989
-108.71011181734	-70.162015617825
-89.705114078242	-108.50930266315
-196.14149641711	-21.659678168362
-178.03449009080	-50.624188588699
-213.59507809393	-70.443908043671
-180.43993622996	39.739978092257
-231.91378568299	-56.638979003765
-138.90975969844	21.698242562707
-20.377075998113	-23.866527044447
-197.00588018168	-80.432604590897
-208.88072322123	-122.01946083223
-230.94353673514	-2.8030638077325
-156.21232159901	-72.348208050244
-174.56138448324	-61.052181990817
-104.02570478618	-93.047310656402
-123.91450582072	-81.511796452105
19.417231669649	-354.31867581792
-11.937808267248	40.549060940975
-197.85219046753	-105.04243982723
-80.547266406938	1.3883138763049
-97.083226137329	-98.904863989446
-106.02306429064	-42.414580093464
-130.40231715422	-50.650029152166
-52.074192353757	-3.5787195429293
-214.42100114655	-42.005613067886
-172.43190086447	-78.515826317016
-192.17201042920	-11.948538485740
-105.99217057461	27.329997465131
-172.54153499380	-46.580160415033
-175.49376934767	-37.003275792813
-154.40410061274	-39.313570596278
-166.96276725270	-29.663191526197
-96.022857178468	-81.048281572294
-62.638770032208	-58.233210438630
-229.73121667746	-23.810656784917
-66.857071942650	-78.255019616336
-79.949109931476	244.52168145217
110.76946248068	-33.198539313162
-208.25158571824	-65.703548898455
-233.40061306953	-16.537409464945
-154.76466796827	35.718654544326
-205.05978318397	-73.331466410309
-67.466979089659	-68.002729676664
-195.66697301343	-57.727374951355
-152.70944277290	-69.500332756434
-243.62499243580	-17.568821931491
-200.46019926667	-61.106853536330
-159.12002709228	19.466733647278
-202.90512475185	1.9674728264363
-224.75305013359	-2.7160383524460
-73.896786489058	-89.390916400589
-199.00131155737	-61.321516113821
-204.71581956372	-73.175455327146
-142.99336180557	11.673739209073
-142.62254990172	-65.477754105814
-75.891402957495	-81.067140854429
-122.86438141018	19.461873307591
-213.16230413504	-46.919743908802
-159.92719272617	-100.66696995636
-85.548694187310	-86.731801275164
-134.11414693110	-33.587293728488
-15.259414794855	-35.297780414112
-174.46608399041	-51.310187700437
-203.36237503216	-36.143403121969
-158.32428471185	-38.940164813539
-269.14669433609	-7.6017090577807
-113.52667934261	-93.898117484059
-116.76952999551	-96.943993412424
-76.655087468680	-57.107783504762
-78.151373600122	-76.531810918823
-227.56031830795	-28.177400963614
-145.63286094926	-12.302229151828
-140.26941789780	-19.582850654842
-100.40854976978	-29.525272111641
-145.61846910510	-42.356678022770
-241.76380247809	-51.503786380636
-68.053319409955	47.420326154679
-158.90317445155	-111.90542136319
-187.32345779426	-16.386735296692
-211.09567023814	-53.183241107035
-148.39800132904	-72.732174885459
-153.48494343925	10.939130334009
-63.276165747084	-72.318456659559
-164.07844668720	-5.9237445384497
-57.676541473484	40.484439523425
-241.75751605071	-67.709930590354
44.246113247937	-37.912574043730
-217.02071535401	-12.370543117868
-111.23506556032	-80.149831774179
-145.39987023454	31.375242542708
-185.69732492324	-68.851011747029
-184.90372167435	-37.265730497893
-207.72096468136	-27.599578970694
-209.73249047529	-29.310049285414
-167.56936383899	-40.725190046942
-10.826182915480	-37.332643842092
-229.89339777269	-31.464736821363
-216.57539764419	-10.096968253492
-174.89632591605	-56.858385505620
-121.09015369788	-71.343405579682
-181.24483176507	-110.30708265025
-123.06112330407	-0.41652805293779
-247.74373741821	19.431865439401
-133.18294077180	3.4002764550678
-110.21441605408	-25.651968826423
-184.00323460810	-41.360035538673
-150.09316848591	-87.081622041296
-92.245230916887	-87.440275819972
-134.16656292975	0.024271351151128
-73.303912358824	-49.582758947508
-202.71805988159	-52.695511840284
-80.208665167447	0.51024630920438
-69.614157837350	-60.073551139794
-99.351520475466	-48.878930101637
-37.498179153772	-37.063571653562
-98.129254183732	-54.153315431904
-170.85352737922	-5.7329707487952
-169.43646187428	-18.944650946651
-192.70692428108	-10.209790161753
-174.60694652982	-41.802675696090
-60.969487094553	-63.101826526690
-197.29658379220	0.083974136089182
-113.71358414181	-30.597977456637
-64.693609601818	39.212427509483
-197.43375014514	-18.955703126267
-178.03057562560	-19.772181985900
-53.131232562009	-118.76382632181
-228.85618091095	-37.004512705607
-108.25049685081	-14.555102097802
-200.88038581889	-19.096003597952
-76.122632890474	-92.966452939436
-228.73736452311	-9.3147009465611
-162.97234105878	-53.629028116120
-184.33108925819	23.956530640135
-170.98776879720	-28.018852390232
-227.03259310219	-32.701016607461
-51.829923904734	17.932852642843
-238.26134565752	-63.717481680214
58.668672863860	185.86001533549
-203.42541392893	-56.291446526302
-233.65448578261	-53.567709983327
-193.62934108358	-35.867367842002
-164.38963939436	-41.802646592259
